license_,avg_violations,times_inspected
2412225.0,12.0,1
2477070.0,1.0,1
2464729.0,0.0,2
1968878.0,14.5,2
2398213.0,0.0,1
1899202.0,6.0,1
2551030.0,4.0,1
2232943.0,0.0,1
2677344.0,7.5,2
34227.0,3.0,1
1594714.0,11.0,1
2216077.0,2.0,1
1311.0,0.0,1
1618719.0,5.0,1
2073681.0,6.0,1
2304669.0,7.0,1
2215867.0,3.0,1
2422889.0,0.0,2
37507.0,3.0,1
2496600.0,5.0,1
2670633.0,4.0,3
2647825.0,2.0,1
2664537.0,4.666666666666667,3
2551978.0,1.0,1
2022089.0,0.0,1
2036995.0,12.0,1
2664071.0,2.5,2
2299314.0,24.0,1
65173.0,6.333333333333333,3
2676997.0,6.0,2
1574003.0,2.25,4
2653275.0,1.0,1
2348864.0,0.0,1
1354954.0,5.0,1
2575393.0,3.0,2
12687.0,5.0,1
2663629.0,8.666666666666666,3
2314105.0,0.0,1
2446821.0,7.0,1
2652736.0,4.5,2
2631695.0,0.0,1
2437491.0,10.5,2
2333768.0,4.0,1
2523781.0,2.0,1
2671003.0,7.5,2
2670903.0,0.0,1
2627330.0,9.75,4
29966.0,3.5,2
2405946.0,4.0,1
2133877.0,6.333333333333333,3
2564102.0,5.75,4
2278073.0,1.0,1
68701.0,1.0,1
1275219.0,0.0,2
2099581.0,5.0,1
2641828.0,5.666666666666667,3
2184051.0,2.6666666666666665,3
2458838.0,1.0,2
2626471.0,6.0,1
26117.0,10.0,1
2665149.0,0.0,1
1573479.0,11.0,1
2671167.0,0.0,1
2574586.0,2.0,2
2677318.0,3.0,1
2043542.0,0.5,2
2549551.0,0.0,1
2142599.0,9.0,1
2293785.0,0.0,1
2658408.0,4.0,1
2385106.0,3.0,1
2358498.0,3.3333333333333335,3
2560341.0,2.0,1
85188.0,6.0,1
2333743.0,0.0,1
2652811.0,0.0,1
2560625.0,4.333333333333333,3
2060329.0,3.0,1
2261733.0,2.0,1
2437489.0,0.0,1
2511349.0,10.0,1
2289527.0,2.0,1
2327892.0,8.0,1
1476553.0,8.0,1
2541873.0,6.0,1
2534801.0,5.0,1
2447173.0,3.0,1
2578032.0,6.0,1
2215761.0,3.0,1
1926569.0,5.0,1
2146327.0,4.0,1
2162255.0,0.0,1
1840837.0,8.0,1
2364148.0,4.0,2
1122865.0,2.0,1
2535333.0,13.0,2
2391267.0,4.0,2
1916223.0,2.0,1
2418662.0,3.0,1
1042276.0,1.0,1
2374149.0,21.0,1
47129.0,6.0,1
2652812.0,0.0,1
2652810.0,0.0,1
26748.0,6.0,2
1948511.0,3.5,2
2555581.0,3.6666666666666665,3
2327015.0,13.0,2
1869265.0,0.0,1
2304347.0,0.0,1
2423895.0,4.0,1
2146827.0,3.0,1
2146383.0,0.0,1
1299847.0,2.0,1
2464662.0,4.333333333333333,3
2341289.0,8.5,2
2528819.0,0.0,1
2529138.0,7.0,1
2541768.0,7.5,2
2528549.0,9.0,1
2308804.0,6.0,1
2578316.0,8.0,1
2670444.0,0.5,2
29962.0,2.0,1
2204604.0,1.0,1
1196.0,5.0,2
2405989.0,3.0,2
1968898.0,0.0,1
2543287.0,0.0,1
2671718.0,8.0,1
2398793.0,7.0,1
23039.0,1.0,1
2215586.0,0.0,1
2483886.0,5.0,2
2363299.0,3.5,2
1443178.0,0.0,1
2516675.0,2.0,1
2452347.0,15.0,1
1770247.0,6.0,1
2677225.0,2.0,1
1800476.0,1.5,2
2464097.0,12.5,2
2464591.0,7.0,1
2017992.0,7.0,1
2637127.0,8.0,2
2522680.0,1.0,1
75583.0,8.0,1
1803193.0,12.5,2
2670408.0,0.0,1
1933690.0,2.0,1
2309083.0,9.5,2
2671726.0,4.0,1
2079703.0,9.0,3
74498.0,5.666666666666667,3
4941.0,2.0,1
2328502.0,0.0,1
2657892.0,0.0,1
2263249.0,5.0,1
26164.0,13.5,2
1445451.0,18.0,1
2412444.0,1.0,1
2299323.0,5.0,1
2362926.0,7.0,1
2589789.0,16.0,1
1969610.0,3.0,2
2671477.0,1.0,1
2559722.0,4.5,2
2177842.0,0.0,1
2522729.0,0.0,1
2595879.0,3.0,1
2658054.0,0.0,1
2658051.0,0.0,1
1800782.0,0.0,1
2658053.0,0.0,1
2658052.0,0.0,1
2609682.0,1.0,1
34219.0,6.0,1
2134279.0,5.0,1
34211.0,5.0,1
2636386.0,6.666666666666667,3
37002.0,9.5,2
2657816.0,0.0,1
2670819.0,4.0,1
34228.0,3.0,1
2423713.0,0.0,1
1228221.0,2.5,4
1477634.0,7.0,1
2646334.0,2.0,1
2658048.0,7.0,1
2551804.0,8.5,2
2215760.0,0.0,1
2621319.0,11.5,2
2506880.0,10.0,2
2551505.0,7.0,2
2321004.0,2.0,1
2671005.0,1.5,2
2658050.0,0.0,1
2152972.0,7.5,2
2447255.0,5.0,1
1948652.0,3.0,1
2551750.0,3.0,1
2646764.0,3.0,2
1679459.0,5.0,1
2646765.0,0.0,1
23089.0,2.0,1
2129814.0,9.0,2
2595880.0,0.0,1
2197148.0,1.0,1
2646336.0,2.0,1
2595426.0,3.0,1
2271049.0,8.0,2
2278096.0,4.5,2
2528557.0,5.666666666666667,3
2088772.0,3.0,1
2229492.0,3.0,5
2601919.0,0.0,2
2177676.0,4.0,1
2215763.0,3.0,1
2517587.0,6.666666666666667,3
1142960.0,6.0,1
15136.0,15.666666666666666,3
2003847.0,0.0,1
1817131.0,12.5,2
1997624.0,9.0,1
2601918.0,9.0,2
2677014.0,0.0,1
2204179.0,0.0,1
2501835.0,0.0,1
2304433.0,4.0,2
1579774.0,0.5,2
1332914.0,5.0,1
2646155.0,0.0,2
2535242.0,4.0,2
2216033.0,3.0,2
2137180.0,11.5,2
2216872.0,5.0,1
2671480.0,5.0,2
1092172.0,1.0,1
2609334.0,7.0,1
2676957.0,1.0,1
2002633.0,0.0,1
44793.0,4.5,2
2446948.0,3.0,1
2125190.0,4.0,2
1953289.0,11.0,1
2263820.0,13.5,2
55255.0,8.5,2
1847566.0,8.0,1
2320520.0,0.5,2
2205580.0,2.5,2
1821163.0,4.0,1
2437286.0,7.0,1
2529198.0,0.0,1
2616859.0,4.0,1
51011.0,1.0,2
2536786.0,7.333333333333333,3
74033.0,9.0,1
6277.0,5.0,3
2570401.0,4.5,2
2671595.0,1.0,2
2551375.0,8.0,1
2622357.0,6.666666666666667,3
2411708.0,15.0,1
1411.0,2.0,1
1953900.0,7.0,1
2452511.0,4.5,2
2551144.0,0.0,1
1908804.0,4.0,2
1091886.0,3.0,1
43797.0,5.0,1
2559977.0,5.5,2
2368496.0,2.0,1
2391863.0,2.0,1
2397765.0,2.0,1
2245335.0,2.0,1
2574622.0,20.0,1
1330081.0,2.0,3
2671724.0,1.5,2
2211292.0,0.0,1
2004585.0,2.0,1
1544318.0,12.0,1
28113.0,7.0,1
2368727.0,0.0,1
18172.0,7.0,2
2397786.0,0.0,1
2036795.0,11.5,2
2641807.0,3.3333333333333335,3
2245705.0,11.0,3
2551022.0,0.5,2
2642103.0,0.0,1
2489026.0,5.0,2
56531.0,15.0,1
39265.0,10.0,1
1047126.0,15.333333333333334,3
2476372.0,3.0,1
2677088.0,3.0,1
2215979.0,5.5,2
21565.0,10.0,2
2510942.0,5.0,1
2032864.0,3.0,1
49379.0,2.0,2
2510871.0,6.5,2
2653227.0,9.0,3
2405772.0,13.0,1
1679502.0,9.0,1
2442374.0,2.5,2
43806.0,3.0,1
2627608.0,1.0,1
1514664.0,9.0,2
1987115.0,6.0,1
2671818.0,3.0,1
2549802.0,1.0,1
2391299.0,13.0,1
1954184.0,9.0,3
2578834.0,0.0,1
2512016.0,0.0,1
36890.0,4.0,1
1992565.0,10.0,1
2234204.0,3.0,1
2411984.0,0.0,1
2506794.0,0.0,1
2564739.0,3.3333333333333335,3
2641275.0,5.0,2
2671862.0,4.0,1
2216136.0,1.0,1
2637264.0,1.0,1
11738.0,0.0,1
1884173.0,2.6666666666666665,3
2642097.0,0.0,1
2511391.0,1.0,1
2442858.0,8.0,1
34215.0,7.0,1
2121068.0,6.0,1
2511408.0,1.0,2
2411112.0,8.0,1
34236.0,2.0,1
2511415.0,2.0,1
34205.0,1.0,1
2216133.0,3.0,1
1325.0,2.0,1
2549577.0,21.0,2
2522223.0,2.0,1
2522241.0,13.0,1
2631672.0,1.0,1
2621841.0,5.0,2
2523066.0,0.0,1
2153284.0,8.0,1
2342293.0,3.0,1
2542888.0,5.0,1
2615890.0,0.0,1
9821.0,11.0,1
2528921.0,4.0,1
11735.0,2.0,1
2671720.0,0.6666666666666666,3
2511399.0,2.0,1
1682135.0,0.0,1
2615889.0,4.0,1
1306130.0,3.5,2
2511400.0,2.0,1
2500795.0,6.5,2
2617190.0,0.0,1
2308673.0,14.0,2
2601006.0,0.0,1
34217.0,4.0,1
2511274.0,1.0,1
2308713.0,22.5,2
2617529.0,3.0,1
2595168.0,5.0,1
2511414.0,0.0,1
2501132.0,14.666666666666666,3
2642096.0,5.0,1
2364149.0,3.0,1
2320250.0,4.0,4
1303458.0,9.0,1
1574564.0,8.0,1
50122.0,7.5,2
2671023.0,1.5,2
2488186.0,8.0,1
2431670.0,7.0,1
2397487.0,5.0,1
2004043.0,15.666666666666666,3
2398647.0,0.0,1
2326478.0,0.0,1
2529063.0,0.0,1
23225.0,0.0,1
2564856.0,0.0,1
1518455.0,4.0,1
2037284.0,21.333333333333332,3
2064662.0,0.3333333333333333,3
2664885.0,6.333333333333333,3
2665241.0,1.0,3
2294053.0,7.0,1
2622973.0,0.0,1
1272529.0,0.6666666666666666,3
2536670.0,0.0,1
2232034.0,9.0,2
2088161.0,5.0,1
1869813.0,2.5,2
2671730.0,0.0,1
63202.0,7.5,2
2298245.0,4.0,1
1893928.0,6.0,1
2636193.0,4.0,1
2578644.0,15.5,2
1242757.0,5.0,3
2583772.0,6.0,1
25351.0,3.0,2
2277391.0,2.0,1
2589456.0,2.0,1
70744.0,6.0,1
80711.0,4.0,1
61169.0,4.0,1
2340833.0,10.0,1
2121162.0,6.0,1
2548904.0,0.0,1
2458831.0,11.0,1
2477283.0,9.0,1
2215493.0,2.0,1
1960023.0,4.0,1
2299287.0,2.0,1
2432944.0,5.0,1
1868595.0,0.0,1
2671137.0,4.0,2
2256343.0,0.0,1
2549266.0,5.666666666666667,3
38025.0,4.0,1
39187.0,4.0,1
2256339.0,2.0,1
2196728.0,20.0,2
1894038.0,14.0,2
1444965.0,6.0,1
2632313.0,0.0,1
2487938.0,2.0,1
2333306.0,7.5,2
2647889.0,4.0,1
1329843.0,3.0,1
2589067.0,6.0,1
2179622.0,11.0,1
2277360.0,9.0,1
2247173.0,3.0,1
50289.0,0.0,1
2578419.0,3.0,1
2647890.0,0.0,1
2671684.0,0.0,1
2663711.0,0.0,1
2631026.0,1.5,2
2437168.0,0.0,1
30737.0,16.0,1
1446627.0,10.0,1
2404664.0,0.0,1
1717529.0,2.0,1
2386163.0,11.0,1
25338.0,12.0,1
1493442.0,6.0,1
1245171.0,5.0,1
2671546.0,1.0,1
2588932.0,7.5,4
2252854.0,6.333333333333333,3
1698821.0,2.25,4
2631942.0,0.0,1
2670446.0,0.0,1
2664925.0,0.0,1
39774.0,1.6666666666666667,3
2632312.0,9.0,1
2671014.0,1.5,2
2487943.0,4.0,1
2601058.0,0.0,1
2600733.0,7.0,1
17464.0,4.0,1
2203113.0,4.0,2
2304340.0,3.0,2
2397248.0,5.0,1
2172454.0,3.0,2
1648605.0,8.5,2
2432534.0,2.6666666666666665,3
2565130.0,5.0,1
2631943.0,1.0,2
2671672.0,4.0,2
35999.0,12.0,1
12532.0,5.5,2
1302580.0,13.0,1
2204679.0,2.0,1
42172.0,5.5,2
2437167.0,4.0,1
2529757.0,11.0,2
1545884.0,3.0,2
2350120.0,2.0,1
2642320.0,5.0,2
2350040.0,0.0,1
1768391.0,0.0,1
2658250.0,0.0,1
1802333.0,0.0,1
2602082.0,0.0,1
1272426.0,4.0,1
2589736.0,0.0,2
1844846.0,3.0,2
2574484.0,0.0,1
20613.0,0.0,1
2163554.0,2.5,2
28851.0,2.0,1
2601599.0,9.666666666666666,3
2663833.0,7.0,2
2162354.0,0.0,1
2156947.0,0.0,1
2204189.0,8.5,2
2653040.0,2.6666666666666665,3
2563429.0,6.333333333333333,3
2196203.0,6.0,1
2423549.0,6.0,1
2313773.0,4.666666666666667,3
2542175.0,8.0,1
2623068.0,0.0,1
66285.0,6.0,1
2048650.0,5.0,1
1592606.0,5.0,1
2602078.0,8.0,1
2574541.0,13.0,1
1766467.0,5.0,3
1476208.0,0.0,1
1927149.0,16.0,1
52889.0,0.0,1
2594572.0,7.0,1
19834.0,13.0,1
2264047.0,9.0,1
2299483.0,4.0,1
2428107.0,3.5,4
2542896.0,3.0,1
2086.0,16.0,1
30270.0,7.0,1
2608385.0,5.0,1
2404837.0,7.0,1
2065274.0,6.0,1
1680019.0,5.0,1
1445845.0,9.0,1
2516510.0,9.0,1
2283731.0,7.0,1
2670294.0,0.5,2
2271468.0,10.5,2
37337.0,6.0,1
2671170.0,5.0,1
2369039.0,0.0,1
2368764.0,0.0,1
2617056.0,0.0,2
2642322.0,0.0,2
2134004.0,3.5,2
2483760.0,13.0,1
2349338.0,8.5,2
2543230.0,6.0,2
2303910.0,14.0,1
2646657.0,0.0,2
2522882.0,3.0,2
2589016.0,3.5,2
2617551.0,1.0,2
2565082.0,1.0,2
2328466.0,5.5,2
40543.0,9.0,2
2523216.0,17.0,1
2411850.0,5.0,2
2048647.0,5.0,1
2215796.0,1.0,1
55247.0,7.0,1
2447025.0,4.0,1
2397504.0,4.0,3
1301893.0,9.5,2
22641.0,3.0,2
2665283.0,0.5,2
2314756.0,7.0,1
2215841.0,2.0,1
2671823.0,0.0,1
2464565.0,3.0,1
2670988.0,4.0,1
21803.0,5.0,1
61116.0,3.5,2
2523554.0,3.0,2
1473375.0,6.5,2
2349184.0,5.0,2
2483647.0,5.0,1
2589733.0,6.5,2
164.0,3.6666666666666665,3
2646656.0,6.5,2
55254.0,1.0,1
1518594.0,6.0,1
2543495.0,9.0,1
2129570.0,0.0,1
2646658.0,0.0,2
1272252.0,10.0,2
2458705.0,5.666666666666667,3
1237.0,8.0,2
1382280.0,2.3333333333333335,3
2601943.0,8.0,1
2600464.0,9.0,1
1594211.0,13.0,1
1802063.0,8.5,2
2569858.0,3.0,1
2418678.0,7.0,1
1678622.0,6.0,1
2241039.0,0.0,1
2405947.0,2.0,2
2358636.0,7.0,2
1383391.0,0.0,1
34244.0,2.0,1
2368161.0,2.0,1
1593783.0,3.0,1
2379245.0,7.0,1
2215647.0,0.0,1
2309017.0,3.0,2
2560546.0,3.0,2
2652735.0,0.0,1
1273271.0,1.6666666666666667,3
1927556.0,0.0,1
2652739.0,0.0,1
2522839.0,2.0,1
2215803.0,4.0,1
30442.0,18.5,2
28486.0,3.0,1
2146937.0,0.0,1
2120388.0,4.0,1
2129312.0,14.0,1
2616947.0,0.0,1
2543141.0,21.0,2
2215926.0,1.0,1
2477291.0,7.666666666666667,3
2496646.0,0.0,1
1964839.0,3.5,2
2418878.0,9.0,1
2658648.0,0.0,1
2069161.0,7.0,1
2574932.0,7.0,1
2109272.0,0.0,1
1943508.0,6.0,1
2550509.0,4.0,1
1496245.0,4.0,1
2616946.0,3.0,1
2670694.0,0.0,1
2569428.0,0.0,1
2378918.0,7.0,1
2600842.0,2.0,1
2177841.0,8.0,1
2271471.0,6.0,3
1542518.0,0.0,1
2600358.0,10.0,1
2437220.0,3.0,1
1979829.0,9.0,1
1903215.0,4.0,1
2658647.0,2.0,1
2368733.0,3.0,1
1275113.0,5.0,1
2418304.0,6.0,2
1678035.0,7.0,1
2013448.0,7.0,1
2363607.0,2.3333333333333335,3
2359124.0,4.0,1
2289672.0,4.0,1
2551263.0,7.0,1
2569616.0,2.0,2
1905110.0,0.0,1
2333405.0,0.0,1
2483679.0,3.0,1
1489003.0,4.0,1
2293432.0,4.0,1
2216024.0,4.0,1
83069.0,7.0,1
28482.0,5.5,2
1991945.0,7.5,2
2664914.0,6.0,1
10949.0,1.0,2
2600801.0,8.0,2
2157477.0,4.0,1
2428612.0,5.0,3
2405183.0,19.0,1
27393.0,1.0,1
1953893.0,0.0,1
2575074.0,3.2,5
39705.0,1.5,2
2548768.0,3.0,2
2404980.0,9.0,1
2564673.0,9.0,2
2670631.0,4.0,1
2269750.0,5.0,2
2215828.0,1.0,1
2670542.0,2.0,1
30853.0,1.0,1
2397687.0,3.5,2
2670301.0,6.0,1
1332913.0,3.0,1
1122833.0,3.0,2
2670766.0,7.5,2
1172336.0,7.666666666666667,3
2368813.0,5.0,1
2308668.0,11.5,2
2595590.0,2.0,1
2570198.0,3.0,1
2492552.0,6.0,1
2179843.0,7.0,1
1913919.0,5.0,1
2496522.0,9.0,2
1070144.0,14.0,1
2216004.0,4.0,1
2664997.0,4.0,2
2658202.0,5.0,4
2670438.0,3.0,2
1893935.0,7.333333333333333,3
2065459.0,8.5,2
2664943.0,1.6666666666666667,3
40565.0,3.0,1
1716822.0,10.0,1
2658602.0,1.0,2
2506091.0,8.0,1
2146563.0,12.0,1
1271535.0,7.0,1
2334226.0,4.0,2
54687.0,0.0,1
41743.0,3.0,1
2658904.0,0.0,2
1943129.0,0.0,1
2578881.0,2.5,2
1514313.0,0.0,1
2299544.0,3.0,1
1142116.0,3.0,2
2032399.0,6.0,1
2506135.0,0.0,1
2665129.0,0.0,1
2616447.0,4.0,1
42143.0,0.0,1
2496722.0,2.0,1
2652918.0,0.0,1
2483756.0,6.0,1
54613.0,6.333333333333333,3
2511697.0,3.0,1
2446270.0,7.0,1
2517979.0,0.0,1
2097901.0,5.5,2
2670964.0,0.0,1
2636702.0,0.0,2
1546329.0,1.5,2
2137175.0,8.0,1
2516682.0,0.0,1
1947909.0,2.0,1
2215750.0,2.0,1
2609367.0,0.0,1
2404637.0,2.0,1
68807.0,4.333333333333333,3
2215655.0,2.0,1
2671259.0,2.0,1
2636699.0,6.5,2
2636840.0,3.0,1
2670353.0,3.5,2
1909531.0,3.0,1
13681.0,3.0,1
2589169.0,5.0,1
2385331.0,0.0,1
2536326.0,0.0,1
2163771.0,11.0,1
2083473.0,12.0,1
1927100.0,6.5,2
2476946.0,8.0,1
1937822.0,10.5,2
2104487.0,4.0,1
2665373.0,5.5,2
2137310.0,4.5,2
2636701.0,0.0,2
69143.0,11.0,1
2442541.0,3.0,1
2482826.0,4.0,1
1645648.0,10.0,1
2636841.0,0.0,1
2501365.0,4.0,1
1315.0,0.0,1
2204300.0,3.0,1
2670967.0,2.0,1
2405981.0,2.0,1
2658583.0,2.6666666666666665,3
2663751.0,12.5,2
2574451.0,2.0,1
31563.0,5.0,1
2446963.0,0.0,1
54614.0,0.0,1
2446729.0,9.0,1
1718041.0,5.0,1
1842835.0,8.0,1
1942358.0,10.0,3
2536576.0,0.0,1
2583908.0,13.0,1
2065142.0,0.0,1
2626430.0,6.0,3
2665426.0,6.5,2
2334806.0,3.0,1
3752.0,4.666666666666667,3
2476924.0,4.0,1
2368662.0,4.0,3
2463341.0,6.0,1
3688.0,6.0,1
2216052.0,2.0,1
2215683.0,3.0,1
1948306.0,7.0,1
50037.0,0.0,1
2574626.0,8.0,1
2293377.0,16.0,1
2261902.0,2.0,1
2542863.0,15.0,2
1806.0,8.0,1
2016725.0,8.0,1
1742203.0,0.0,1
1648188.0,6.0,1
2575346.0,0.0,1
2560421.0,5.0,1
2578687.0,2.0,1
2601183.0,4.0,1
1475713.0,4.0,1
2405492.0,12.0,1
1800577.0,2.0,1
1442277.0,3.0,1
2390818.0,6.0,1
2368444.0,10.5,2
2601406.0,6.0,3
2555611.0,1.0,1
1594002.0,9.0,1
1772307.0,3.0,1
1334706.0,5.0,1
8833.0,9.0,1
2147714.0,1.0,1
1122395.0,4.0,1
2583429.0,3.0,1
1964310.0,1.75,4
1516132.0,0.0,1
35407.0,8.0,1
2535148.0,0.0,1
2233089.0,6.0,1
2476454.0,2.0,2
1893555.0,1.6666666666666667,3
2551843.0,0.0,1
2293616.0,2.0,1
1649402.0,4.5,2
2671220.0,8.0,1
2284190.0,0.0,2
2516815.0,23.0,1
33554.0,1.5,2
2177113.0,2.5,2
2390637.0,1.0,1
2583365.0,0.0,1
2109577.0,5.0,2
2647766.0,0.0,2
2595536.0,0.0,2
1768530.0,4.0,2
1884390.0,3.5,2
2359065.0,0.0,2
2636276.0,4.5,2
2269757.0,18.0,3
2334298.0,0.0,1
2578400.0,2.0,1
2595544.0,0.0,2
2307861.0,6.5,2
2501531.0,5.5,2
46241.0,5.0,3
3386651.0,1.0,1
2262496.0,6.0,2
2069681.0,12.0,2
2215684.0,2.0,1
46111.0,3.3333333333333335,3
1743114.0,10.0,2
2595673.0,6.5,2
1044988.0,4.0,1
41980.0,9.5,2
2670419.0,2.0,1
2411278.0,13.0,2
2631745.0,4.333333333333333,3
2664062.0,6.5,2
1893204.0,8.0,1
1226923.0,6.0,2
2658510.0,2.0,3
26483.0,10.0,1
1915548.0,5.0,2
10764.0,4.0,2
2354960.0,3.0,1
2670728.0,4.0,1
1620034.0,4.0,1
1841985.0,10.0,4
1909525.0,4.0,1
32236.0,10.0,1
1143582.0,8.0,1
18816.0,8.0,1
1985041.0,3.0,1
2664968.0,5.0,3
2192944.0,7.0,2
2443101.0,8.333333333333334,3
2516517.0,6.0,1
2550520.0,0.0,2
2475911.0,13.5,2
6292.0,8.0,1
2595986.0,1.0,1
2501304.0,4.0,1
1817656.0,0.0,1
2551135.0,4.0,1
2069938.0,5.0,2
2433064.0,2.5,2
2216192.0,2.0,1
2600364.0,11.0,1
2417850.0,13.0,1
2569224.0,6.0,1
2583760.0,8.0,1
74496.0,7.5,2
2419390.0,3.0,2
2652613.0,3.0,2
2616016.0,1.0,1
2665131.0,0.0,2
1915111.0,11.0,1
2647897.0,2.6666666666666665,3
40680.0,2.0,1
2293964.0,11.5,2
2204286.0,6.0,2
2253875.0,10.666666666666666,3
2247279.0,0.0,1
2042998.0,0.0,1
2284601.0,11.5,2
2437871.0,3.0,1
1771904.0,2.0,1
2495888.0,5.0,1
2458283.0,8.0,1
11136.0,3.0,1
34150.0,3.0,1
29570.0,4.0,1
1000572.0,6.0,1
2563501.0,4.0,1
2319944.0,0.0,1
76170.0,0.0,2
1444652.0,1.0,1
1224624.0,11.0,1
2048510.0,7.0,1
2203563.0,3.5,2
2583177.0,12.0,1
2670298.0,3.5,2
2665087.0,2.0,1
2469294.0,4.0,1
2517736.0,5.0,1
13820.0,5.0,4
2670594.0,12.0,3
2535167.0,9.0,1
2446543.0,4.0,1
1742651.0,3.0,1
2379900.0,6.0,1
20440.0,5.0,1
2658917.0,2.8,5
2060959.0,8.0,1
1445777.0,0.0,1
2103048.0,6.0,1
1964458.0,8.25,4
23108.0,0.0,1
2442943.0,6.0,1
2563651.0,6.0,1
1488042.0,1.0,1
2523717.0,12.0,1
1618515.0,1.0,2
2147539.0,2.0,2
2631141.0,2.0,1
2215654.0,1.0,1
2550646.0,2.5,2
2647233.0,0.0,2
2663628.0,3.0,1
2252421.0,0.0,1
1222611.0,1.0,1
1194275.0,2.5,2
2506823.0,0.0,1
1305286.0,0.0,2
2663902.0,3.0,1
2663992.0,5.5,2
34218.0,4.0,1
2283990.0,10.0,1
2469666.0,4.0,1
2293793.0,7.0,1
2385606.0,4.0,1
2470282.0,6.0,1
2647232.0,2.0,2
2511920.0,15.0,1
1959403.0,4.0,1
1144900.0,9.0,2
49303.0,5.0,1
2240925.0,5.0,1
56449.0,13.0,1
1495009.0,9.0,1
2068654.0,7.0,1
2083835.0,4.0,1
34229.0,3.0,1
1045634.0,7.0,2
1620573.0,10.0,1
2565164.0,2.0,1
2048701.0,13.5,2
1928152.0,6.0,1
2493005.0,12.0,1
2104305.0,9.0,1
48353.0,4.0,2
6834.0,5.0,1
2616796.0,8.0,1
2202277.0,1.0,1
1649129.0,6.0,1
2373504.0,7.0,4
2671168.0,3.0,1
2204505.0,3.0,1
49607.0,6.0,1
1355797.0,0.5,2
3732.0,5.0,2
1351984.0,11.666666666666666,3
20184.0,11.0,1
2492919.0,4.0,1
2647234.0,0.0,1
33267.0,5.0,1
2476790.0,0.0,2
2129684.0,0.0,4
2216873.0,0.0,1
2663700.0,3.6666666666666665,3
2665410.0,1.0,1
2309177.0,5.0,2
2215858.0,2.6666666666666665,3
40566.0,2.5,2
1470830.0,4.0,3
1982133.0,2.0,1
2457793.0,0.0,1
2157547.0,1.6666666666666667,3
2663782.0,2.0,1
2670708.0,2.0,1
3791.0,2.0,1
2162235.0,0.0,1
2013434.0,4.25,4
2358587.0,10.5,2
1717273.0,5.5,2
2615818.0,4.5,2
2278129.0,9.0,2
2555685.0,8.0,1
2196813.0,1.0,1
2097969.0,0.0,1
2522031.0,9.0,1
18231.0,4.0,1
2278083.0,16.0,1
2664632.0,3.0,1
2550836.0,16.0,1
2570234.0,1.0,2
2559785.0,7.0,1
2390702.0,8.0,2
2359721.0,5.5,2
2570118.0,7.0,1
2129010.0,7.0,4
2670785.0,6.0,1
2670560.0,2.0,1
2559981.0,0.0,3
2535686.0,3.0,2
2263086.0,15.0,2
8550.0,5.0,1
2333110.0,9.0,1
2609221.0,4.666666666666667,3
2595374.0,6.0,1
2670543.0,5.0,1
1696152.0,2.0,2
2665291.0,0.0,1
2627026.0,5.0,1
2002577.0,0.0,2
1980844.0,5.5,2
1914937.0,15.0,1
1044860.0,8.0,1
2560316.0,7.0,1
2203390.0,4.0,1
2670374.0,2.0,1
2665238.0,0.0,2
21596.0,1.0,1
2153595.0,2.0,1
15786.0,2.0,1
2601086.0,0.0,1
1969808.0,0.0,1
1964652.0,1.5,2
2424109.0,3.0,1
2398345.0,3.0,1
2463973.0,5.0,2
2647068.0,0.0,2
40902.0,8.0,1
54665.0,8.333333333333334,3
2328137.0,4.0,1
2583191.0,0.0,1
2231723.0,0.0,1
2185180.0,9.0,1
2208407.0,8.0,1
23103.0,5.0,1
45131.0,11.0,1
2374830.0,3.5,2
2622576.0,3.0,1
1816687.0,5.0,1
2659019.0,3.0,1
2670469.0,2.5,2
2385110.0,1.0,2
2670612.0,5.0,1
2205608.0,2.0,1
2670614.0,1.0,1
47101.0,3.0,2
34241.0,5.0,1
34230.0,8.0,1
2616868.0,0.0,1
2424148.0,2.5,2
2197158.0,0.6666666666666666,3
2278128.0,1.0,1
2563550.0,5.0,1
2313630.0,0.0,1
2589047.0,5.0,1
2627506.0,0.5,4
2665437.0,0.5,2
2670810.0,6.0,1
2304513.0,2.0,1
2636959.0,0.5,2
1301487.0,14.5,2
2510234.0,0.0,1
2657865.0,4.5,4
1675659.0,10.5,2
2269538.0,6.0,1
1914762.0,0.0,1
1245246.0,7.5,2
17961.0,6.0,1
2563470.0,0.0,1
2647067.0,2.5,2
2215591.0,0.0,1
1245151.0,3.6666666666666665,3
1948326.0,0.0,1
1398.0,7.0,3
1823377.0,4.5,2
2555877.0,17.0,1
2511419.0,2.0,1
2658666.0,1.0,1
2233057.0,5.0,1
2184050.0,4.0,1
2659160.0,0.0,1
2583284.0,2.0,1
2541926.0,7.5,2
2659161.0,0.0,1
1932996.0,2.5,2
1353702.0,5.0,2
55059.0,2.0,1
1959029.0,7.5,2
2397869.0,0.0,1
12475.0,6.5,2
1648748.0,1.3333333333333333,3
12630.0,4.0,1
2510994.0,8.666666666666666,3
2215826.0,1.0,1
2658665.0,1.0,1
2665392.0,3.0,1
2411546.0,16.0,1
2646809.0,4.0,1
2560899.0,9.5,2
1868819.0,4.0,1
33733.0,6.0,1
1305420.0,9.0,1
1740710.0,4.0,1
2664004.0,0.0,1
39707.0,15.5,2
2641768.0,0.0,2
2232086.0,11.0,1
2496504.0,6.5,2
2569483.0,2.0,1
2241029.0,5.0,1
